server port,client port,Q1_IAT,Med_IAT,Min_IAT,Q3_IAT,Max_IAT,Var_IAT,Mean_IAT,Classes
25,38134,0.000116,0.001114,0.172342,0.512198,1.256451,1.339761,0.359331,MAIL
25,49973,0.000002,0.000323,0.008019,0.013208,0.017886,0.091185,0.000372,MAIL
25,3578,0.00014,0.016421,0.039183,1.315695,1.764875,19.822432,9.358193,MAIL
25,4494,0.000003,0.000116,0.000364,0.121265,0.000655,4.263828,0.504397,MAIL
25,3394,0.000001,0.000072,0.000201,0.017704,0.012924,0.229458,0.001424,MAIL
25,1109,0.000002,0.000246,0.000496,0.045473,0.136176,0.139402,0.004057,MAIL
25,1504,0.000065,0.000219,0.000599,0.008524,0.003036,0.365447,0.001134,MAIL
25,54250,0.000002,0.000206,0.000468,0.064762,0.080226,0.663687,0.02392,MAIL
25,1809,0.000196,0.000773,0.016289,0.116777,0.018427,30.308286,2.536461,MAIL
25,23326,0.000054,0.000256,0.009195,0.177393,0.33773,0.950112,0.06381,MAIL
25,1530,0.00005,0.000374,0.002111,0.315495,0.802621,1.090496,0.193966,MAIL
25,4869,0.000067,0.000275,0.170783,0.102028,0.172209,0.254794,0.008303,MAIL
25,1406,0.000247,0.000738,0.227013,0.257368,0.466405,0.76178,0.058462,MAIL
25,4083,0.000136,0.003083,0.006982,0.033731,0.020862,0.333107,0.004254,MAIL
25,4371,0.000152,0.000268,0.011554,0.061336,0.135094,0.138975,0.004363,MAIL
110,3721,0.000008,0.000229,0.018378,0.015719,0.027303,0.044598,0.000227,MAIL
25,4593,0.000001,0.000003,0.000123,0.011755,0.000197,0.230457,0.001058,MAIL
25,59563,0.000082,0.000357,0.004808,0.004969,0.006001,0.019742,0.000033,MAIL
110,3726,0.000123,0.000227,0.019361,0.021366,0.027204,0.145801,0.001214,MAIL
25,53745,0.000012,0.000123,0.000325,0.873198,0.166595,13.502293,6.734894,MAIL
25,1591,0.000173,0.000436,0.012027,0.129151,0.293905,0.313718,0.021192,MAIL
25,1055,0.000001,0.000064,0.000088,0.00454,0.000292,0.161054,0.00027,MAIL
25,54192,0.000001,0.000133,0.000359,0.463741,0.149946,6.750056,2.255162,MAIL
25,3331,0.000002,0.000048,0.000087,0.12609,0.000578,30.055491,3.346419,MAIL
25,38838,0.000061,0.000221,0.021672,0.061908,0.026391,0.961274,0.038131,MAIL
25,55454,0.000003,0.000173,0.004651,0.417727,0.081347,10.994542,4.140783,MAIL
25,2744,0.000001,0.003153,0.131199,0.293776,0.437195,1.528354,0.156461,MAIL
25,1658,0.000061,0.000383,0.019517,0.069743,0.049168,0.707004,0.016066,MAIL
25,3054,0,0.000026,0.000061,0.004917,0.000069,0.176176,0.000421,MAIL
25,1190,0.000215,0.000464,0.011808,0.128141,0.293413,0.295378,0.020878,MAIL
25,4594,0.000199,0.000839,0.471262,0.401266,0.737207,0.882424,0.116289,MAIL
25,4643,0.000122,0.000314,0.175745,0.258673,0.380214,1.26014,0.112192,MAIL
25,27881,0.000033,0.000258,0.015978,0.067828,0.154083,0.248064,0.0082,MAIL
25,55512,0.000085,0.000379,0.01624,0.909397,0.244718,15.252464,8.853082,MAIL
25,15324,0.000088,0.000381,0.002759,0.032753,0.007227,0.85665,0.008606,MAIL
25,4198,0.000001,0.000126,0.000253,0.008873,0.001112,0.310271,0.000996,MAIL
25,2802,0.000019,0.000219,0.008606,0.10614,0.016825,30.135697,2.632277,MAIL
25,1552,0.000153,0.000369,0.013288,0.019624,0.024472,0.243666,0.000756,MAIL
110,1432,0.000124,0.000267,0.017224,0.015594,0.027618,0.039296,0.000209,MAIL
25,1183,0.000001,0.000003,0.000117,0.072379,0.000228,14.301374,0.992653,MAIL
25,3296,0.000068,0.000235,0.003707,0.014326,0.033075,0.048836,0.00029,MAIL
25,25835,0.000003,0.000297,0.005762,0.065501,0.121723,0.382984,0.007862,MAIL
25,51870,0.00006,0.000414,0.052097,0.034042,0.053217,0.097935,0.001152,MAIL
25,1288,0.000066,0.001544,0.716973,0.528267,0.95823,1.493455,0.259206,MAIL
25,33434,0.000001,0.000254,0.011021,0.190681,0.020061,5.128201,0.902199,MAIL
25,3515,0.000009,0.000553,0.004608,0.043888,0.017811,2.782999,0.040653,MAIL
25,60584,0.000053,0.000114,0.000136,0.004881,0.00312,0.081098,0.000115,MAIL
25,3936,0.000001,0.000151,0.000273,0.045625,0.025598,5.050061,0.082171,MAIL
25,50762,0.000084,0.000205,0.002016,0.061541,0.016559,0.910273,0.045329,MAIL
25,40658,0.000003,0.00014,0.000335,0.033016,0.042726,0.131356,0.002584,MAIL
25,4945,0.000152,0.000312,0.066051,0.120179,0.131654,0.950271,0.053393,MAIL
25,2185,0.000126,0.000236,0.064679,0.120052,0.138675,0.960338,0.054654,MAIL
25,4413,0.000001,0.000056,0.000077,0.003822,0.000149,0.160732,0.000215,MAIL
25,2728,0.000114,0.000878,0.177439,0.225546,0.420308,0.957172,0.064704,MAIL
25,54471,0.000001,0.000131,0.000309,0.057918,0.159921,0.304881,0.008321,MAIL
25,41801,0.00001,0.000311,0.005412,0.015832,0.006243,0.094655,0.000928,MAIL
25,1899,0.000063,0.000398,0.019299,0.059291,0.047512,0.626742,0.013639,MAIL
25,3096,0.000001,0.002254,0.018629,0.308887,0.491947,3.424389,0.341382,MAIL
25,3133,0.000112,0.004526,0.374139,2.554966,1.0527,20.078146,30.567416,MAIL
25,18997,0.000071,0.000317,0.032699,0.117715,0.081698,0.910189,0.055041,MAIL
25,1883,0.000117,0.007675,0.191935,0.392658,0.487879,3.210213,0.417885,MAIL
25,3545,0.000194,0.000665,0.505,1.809796,2.003675,15.015941,9.572833,MAIL
25,2585,0,0.000145,0.000276,0.004686,0.001681,0.352963,0.000995,MAIL
25,4617,0.000171,0.000424,0.01383,0.090651,0.159283,0.326219,0.010708,MAIL
25,55519,0.000018,0.000112,0.000191,0.002914,0.007192,0.00829,0.000015,MAIL
25,16067,0.000001,0.000088,0.00018,0.035925,0.012517,0.308786,0.004723,MAIL
25,45369,0.000001,0.00003,0.000071,0.115109,0.000212,30.012568,3.286834,MAIL
25,34672,0.000048,0.000157,0.000827,0.015936,0.014074,0.215075,0.001631,MAIL
25,1810,0.000074,0.000386,0.019593,0.09402,0.081107,1.048857,0.038007,MAIL
25,30559,0.000047,0.000275,0.005455,0.014175,0.024684,0.092679,0.000388,MAIL
25,37637,0.000079,0.000622,0.047014,0.371599,0.147109,4.317832,0.934819,MAIL
25,54291,0.000001,0.000181,0.001112,0.952151,0.160856,13.778443,9.211954,MAIL
25,2216,0.000027,0.000579,0.015945,0.036629,0.052311,0.161594,0.002121,MAIL
25,3097,0.000147,0.000378,0.000894,0.021498,0.012914,0.258791,0.001855,MAIL
25,3100,0.000001,0.000197,0.000465,0.029392,0.01438,4.278369,0.056783,MAIL
25,13063,0.000013,0.000425,0.000478,0.106984,0.001032,30.043644,3.059017,MAIL
25,55471,0.000001,0.000241,0.000744,0.071182,0.106959,0.332921,0.010637,MAIL
25,21274,0.000077,0.00019,0.079568,0.056126,0.079801,0.191425,0.003976,MAIL
25,4221,0.000121,0.00031,0.008635,0.017859,0.037123,0.079122,0.000456,MAIL
110,2842,0.000175,0.000213,0.01088,0.020479,0.036283,0.095969,0.000645,MAIL
25,1658,0.000001,0.000004,0.000143,0.010871,0.000303,0.219138,0.000885,MAIL
25,1923,0.000001,0.000055,0.000129,0.013848,0.000308,0.296324,0.00154,MAIL
25,2388,0.000216,0.000648,0.093725,0.181349,0.31879,0.510219,0.040104,MAIL
25,56564,0.000002,0.000327,0.000762,0.046858,0.105033,0.14868,0.003126,MAIL
25,55384,0,0.000322,0.003743,0.032089,0.080114,0.080702,0.001439,MAIL
25,4238,0.000076,0.000608,0.007745,0.037525,0.046742,0.180062,0.00298,MAIL
25,2702,0.000139,0.000817,0.093802,0.220688,0.389292,1.240709,0.082445,MAIL
4662,3382,0.000452,0.000459,0.000466,0.326866,0.490073,0.97968,0.319625,MAIL
25,1105,0.000001,0.000003,0.000149,0.011343,0.000243,0.202108,0.000907,MAIL
25,16834,0.000137,0.019635,0.385612,0.807917,0.759749,4.106436,1.635169,MAIL
25,1259,0.000184,0.000368,0.056803,0.114112,0.109475,1.100325,0.071468,MAIL
25,55426,0.000002,0.000327,0.001287,0.009117,0.013576,0.080637,0.000355,MAIL
25,41612,0.000067,0.000341,0.002416,1.406256,0.006833,31.224095,42.290325,MAIL
25,3423,0,0.000161,0.00038,0.114782,0.091325,2.386859,0.100332,MAIL
110,3657,0.000151,0.000189,0.000577,0.005988,0.00644,0.052651,0.000165,MAIL
25,1115,0.000064,0.000488,0.159902,0.640511,0.790817,4.437344,1.287178,MAIL
25,6358,0.000098,0.000243,0.00803,0.068417,0.146943,0.272617,0.006971,MAIL
25,4309,0.000102,0.000459,0.090797,0.383887,0.643135,3.297392,0.351645,MAIL
25,43558,0.000001,0.00038,0.001459,0.14077,0.325384,0.36161,0.027154,MAIL
25,59073,0.000193,0.002484,0.16889,0.597524,1.204265,1.743993,0.403465,MAIL
25,42870,0.000037,0.00029,0.000975,0.052054,0.08707,0.167789,0.004258,MAIL
25,1786,0.000122,0.000241,0.065201,0.279282,0.15048,2.635959,0.449802,MAIL
25,1025,0.000131,0.000441,0.013097,5.074167,1.48626,122.845238,554.45543,MAIL
25,2198,0.000211,0.00077,0.593275,1.395299,1.59056,19.573395,11.839327,MAIL
25,55798,0.000034,0.000421,0.113318,1.129887,0.115416,11.877369,8.053648,MAIL
25,45693,0.000062,0.000362,0.000959,0.228247,0.007283,4.936081,1.105696,MAIL
25,34745,0.000011,0.000107,0.000122,0.003932,0.000479,0.104347,0.000127,MAIL
25,2582,0.000001,0.000151,0.000318,0.003927,0.001584,0.304404,0.000627,MAIL
25,3089,0.000226,0.00035,0.011132,0.062213,0.144353,0.259015,0.005835,MAIL
25,1204,0.000001,0.000246,0.001032,0.041747,0.042056,2.455532,0.03888,MAIL
25,2302,0,0.000031,0.000076,0.010393,0.000196,0.241115,0.001076,MAIL
25,4779,0.000002,0.000266,0.00039,0.016343,0.001533,0.272876,0.001782,MAIL
25,51054,0.000001,0.000267,0.072245,0.597497,0.093521,6.199789,1.881423,MAIL
25,3963,0.00002,0.000203,0.00075,0.023489,0.021452,0.254712,0.002182,MAIL
25,3436,0.000182,0.000514,0.024487,0.050835,0.090299,0.238322,0.00366,MAIL
25,3126,0.000058,0.000258,0.012073,0.161305,0.302457,0.910166,0.056166,MAIL
25,50296,0.000001,0.00026,0.007474,0.014374,0.017717,0.092986,0.000499,MAIL
25,4130,0.000003,0.000601,0.002351,0.09959,0.003161,30.03531,2.621749,MAIL
25,1829,0.000001,0.00001,0.000138,0.012257,0.000232,0.211007,0.000925,MAIL
25,57630,0.000063,0.000233,0.011412,0.144216,0.027789,3.272639,0.36495,MAIL
25,3448,0.000001,0.000201,0.00401,0.052798,0.021487,5.194817,0.092957,MAIL
25,19740,0.000152,0.000331,0.032762,0.079859,0.173823,0.251971,0.008583,MAIL
25,4715,0.000002,0.000355,0.000514,0.005301,0.000829,0.491773,0.001052,MAIL
110,50434,0.000001,0.000123,0.000325,0.146126,0.001722,5.760112,0.769526,MAIL
25,3001,0.000143,0.000313,0.068707,0.115748,0.089042,1.070198,0.06791,MAIL
25,1393,0.000001,0.000015,0.000088,0.006301,0.0002,0.14737,0.000275,MAIL
25,16511,0.000055,0.00022,0.027893,0.081062,0.079648,0.897453,0.03856,MAIL
25,56402,0.000001,0.000318,0.007995,0.016103,0.020042,0.096406,0.000629,MAIL
25,3714,0.000001,0.000064,0.000253,0.020957,0.000424,1.263281,0.010285,MAIL
25,1397,0.000078,0.000314,0.010738,0.023382,0.052118,0.053602,0.000619,MAIL
110,1431,0.000123,0.000303,0.026896,0.017306,0.027283,0.059295,0.000326,MAIL
25,57228,0.000082,0.011848,0.026494,0.036488,0.044813,0.249978,0.001959,MAIL
25,55447,0,0.000301,0.001622,0.023064,0.028379,0.139259,0.001428,MAIL
25,50832,0.000002,0.002353,0.082235,0.30944,0.097302,5.573688,0.887607,MAIL
25,1751,0.000124,0.006506,0.128647,0.22495,0.353486,0.98875,0.06108,MAIL
25,2809,0.000149,0.000326,0.074049,1.187655,0.245095,13.772356,11.188294,MAIL
25,2956,0.000161,0.000339,0.011695,0.063857,0.1352,0.186317,0.004849,MAIL
25,3301,0.000178,0.000294,0.000934,0.064936,0.153152,0.169303,0.006305,MAIL
25,3281,0,0.000271,0.005808,0.054884,0.018787,1.21881,0.021514,MAIL
25,12123,0.00001,0.000209,0.000902,0.094983,0.003182,30.007707,2.649587,MAIL
25,1796,0.000001,0.000486,0.007307,0.024416,0.052132,0.086781,0.000749,MAIL
25,3136,0.000032,0.000214,0.004939,0.03835,0.081528,0.113981,0.001825,MAIL
25,3775,0.000001,0.002126,0.047795,0.159182,0.219433,0.97906,0.067241,MAIL
25,2420,0.000064,0.000353,0.010133,0.048647,0.100015,0.147964,0.002848,MAIL
110,3192,0.000001,0.000175,0.00594,0.014009,0.009869,0.088341,0.000592,MAIL
25,2734,0.000128,0.000306,0.193963,0.266083,0.462117,0.950154,0.089128,MAIL
25,2204,0.000008,0.000453,0.029504,0.03075,0.052173,0.120448,0.001091,MAIL
25,2792,0.000001,0.000053,0.000171,0.031171,0.000416,1.834814,0.022742,MAIL
25,1779,0.000001,0.000004,0.000129,0.011806,0.00028,0.240073,0.001074,MAIL
25,55358,0.000001,0.000136,0.000997,0.005233,0.013212,0.015973,0.000043,MAIL
25,41532,0.000031,0.000275,0.05184,0.325082,0.113781,3.45677,0.706837,MAIL
25,56872,0.000051,0.0004,0.00664,0.034284,0.025615,1.337145,0.013401,MAIL
25,40498,0.000047,0.000312,0.000714,0.068091,0.14095,0.234719,0.00612,MAIL
25,55613,0.000012,0.000304,0.012247,0.114628,0.271463,0.275808,0.017605,MAIL
25,4848,0.000122,0.000988,0.055463,0.161919,0.257785,0.960215,0.058921,MAIL
25,3718,0.00016,0.000281,0.00986,0.111883,0.010703,30.528889,2.814432,MAIL
25,2618,0,0.000033,0.000068,0.011513,0.00021,0.249201,0.001099,MAIL
25,3761,0.000364,0.000607,0.002744,0.122285,0.007112,30.048959,2.77731,MAIL
25,4292,0.00012,0.000856,1.718877,1.498585,2.75999,3.386053,2.152152,MAIL
25,3203,0.000001,0.000222,0.000748,0.022266,0.002912,0.297661,0.002315,MAIL
25,36506,0.00006,0.000262,0.000848,1.374957,0.079442,33.187756,42.215907,MAIL
25,4969,0.000001,0.000195,0.006125,0.110265,0.007175,2.608711,0.260315,MAIL
25,4311,0.000001,0.000071,0.000174,0.047708,0.001031,0.793505,0.015004,MAIL
25,62470,0.000093,0.00034,0.007322,0.030649,0.026811,0.391043,0.005338,MAIL
25,30113,0.000128,0.000265,0.005785,0.014278,0.024778,0.090272,0.000372,MAIL
25,1229,0.00009,0.001003,0.059466,0.146613,0.263733,0.561607,0.031445,MAIL
110,3016,0.000001,0.000295,0.000788,0.092441,0.13518,0.899863,0.02437,MAIL
25,63120,0.000003,0.000135,0.000259,0.038845,0.042184,3.387436,0.07686,MAIL
25,39763,0.000054,0.000264,0.000613,0.068888,0.140627,0.238853,0.006363,MAIL
25,4594,0.000169,0.007766,0.028182,0.115864,0.0785,5.755235,0.274741,MAIL
25,1075,0.000001,0.000175,0.000633,0.015907,0.002307,0.309313,0.001798,MAIL
25,61082,0.000001,0.000342,0.000921,0.094205,0.161421,0.538442,0.015837,MAIL
25,4111,0.000063,0.000404,0.012707,0.144399,0.036243,15.699736,1.393064,MAIL
25,50951,0.000002,0.000162,0.004805,0.711736,0.08186,19.683987,13.316406,MAIL
25,1623,0.000297,0.000529,0.016224,0.118496,0.018251,31.009147,2.665345,MAIL
25,3436,0.000001,0.000057,0.000162,0.018651,0.00615,0.257145,0.001707,MAIL
25,57450,0.000164,0.000845,0.05546,0.179759,0.367884,0.546169,0.040221,MAIL
25,45667,0.000059,0.000864,0.038322,0.057603,0.103511,0.183118,0.003359,MAIL
25,33389,0.000026,0.000252,0.007848,0.18937,0.01831,5.130507,0.903496,MAIL
25,2690,0.000127,0.000287,0.121002,0.170199,0.247825,0.960081,0.05942,MAIL
25,16085,0.000001,0.000077,0.000167,0.030309,0.000854,0.149234,0.003253,MAIL
25,1514,0.000164,0.0004,0.004468,0.048963,0.1073,0.190901,0.004733,MAIL
25,3102,0.000001,0.000012,0.000088,0.006077,0.000166,0.15914,0.000276,MAIL
25,49935,0.000067,0.000536,0.070329,0.068193,0.121428,0.171796,0.004336,MAIL
25,4085,0.000031,0.000226,0.006439,0.083304,0.007547,1.834816,0.133832,MAIL
25,3650,0,0.000131,0.000227,0.040405,0.016159,6.067689,0.110034,MAIL
25,1328,0.000001,0.000214,0.009185,0.018568,0.030766,0.09496,0.000536,MAIL
25,35903,0.00008,0.000286,0.002199,0.290333,0.385323,1.687015,0.203633,MAIL
25,3676,0.000001,0.000212,0.000331,0.043252,0.000812,10.091455,0.323767,MAIL
25,50077,0.000139,0.000259,0.019782,0.050301,0.02143,1.313265,0.023742,MAIL
25,2056,0.000001,0.000064,0.000157,0.039467,0.000521,0.761954,0.013124,MAIL
25,2797,0.000001,0.000054,0.000078,0.003463,0.00013,0.152841,0.000176,MAIL
25,44187,0.000121,0.000832,0.169215,0.284381,0.428287,2.170126,0.230667,MAIL
25,2416,0.000126,0.000244,0.060773,7.67883,0.270399,106.478808,707.323454,MAIL
25,4244,0.000001,0.000254,0.00038,0.014828,0.001562,0.274451,0.001589,MAIL
25,4838,0.000002,0.000431,0.000941,0.065114,0.149313,0.222638,0.006614,MAIL
25,55720,0.000058,0.000389,0.00612,0.033695,0.030545,0.764018,0.007708,MAIL
25,61793,0.000018,0.000261,0.013521,0.406518,0.027486,10.820675,4.166405,MAIL
25,24159,0.000058,0.000301,0.010389,0.081151,0.0664,0.960134,0.045018,MAIL
25,1570,0,0.000021,0.000076,0.006502,0.000198,1.315651,0.006499,MAIL
25,27136,0.00001,0.000289,0.000988,0.029154,0.027269,0.208041,0.002651,MAIL
25,2340,0.000208,0.000545,0.444027,0.557056,1.021356,1.622407,0.360682,MAIL
25,3243,0.000001,0.000144,0.000237,0.012313,0.009726,0.271789,0.000879,MAIL
25,59321,0.000158,0.000229,0.071037,0.106857,0.106919,0.920184,0.04956,MAIL
25,4458,0.000001,0.000258,0.00117,0.02329,0.001265,0.36182,0.00331,MAIL
25,4108,0.000082,0.000271,0.009422,0.081676,0.199289,0.26571,0.011472,MAIL
25,2896,0.000001,0.000133,0.000173,0.011344,0.000687,1.028308,0.00431,MAIL
25,4917,0.00006,0.000722,0.049066,0.126445,0.195842,0.507938,0.026101,MAIL
25,4341,0.000001,0.000902,0.001282,0.018634,0.002208,0.236273,0.001965,MAIL
25,1135,0.000216,0.000683,0.119356,0.303944,0.286335,3.570935,0.36856,MAIL
25,2190,0.000001,0.000043,0.000227,0.01067,0.001025,0.231825,0.000939,MAIL
25,1936,0.00006,0.000393,0.019481,0.080754,0.047489,0.85845,0.02976,MAIL
25,4034,0.000135,0.000339,0.008999,0.067423,0.167143,0.235085,0.007544,MAIL
25,37814,0,0.000055,0.000115,0.519207,0.000181,74.777602,37.769177,MAIL
25,32574,0.000067,0.00031,0.002168,0.325042,0.315549,1.47276,0.308091,MAIL
25,4353,0.000001,0.00022,0.000889,0.022213,0.033706,0.099449,0.000958,MAIL
25,5416,0,0.000141,0.000588,0.03603,0.078732,0.315715,0.004412,MAIL
25,55643,0.000265,0.000473,0.034936,0.037108,0.073738,0.076761,0.001335,MAIL
25,54564,0.00006,0.001877,0.256049,0.313584,0.663392,0.970227,0.114776,MAIL
25,1801,0.00006,0.000395,0.019602,0.107661,0.081044,0.891058,0.045072,MAIL
25,3361,0.000065,0.000395,0.012151,0.064351,0.032943,5.803802,0.202289,MAIL
25,10436,0.000152,0.003605,0.007284,0.027487,0.018247,0.315345,0.002569,MAIL
25,54059,0.000089,0.000541,0.022229,0.082153,0.083859,0.960574,0.044266,MAIL
25,41887,0.000001,0.000297,0.020555,0.067594,0.137039,0.236888,0.005616,MAIL
25,1232,0,0.000234,0.014817,0.021702,0.038452,0.094612,0.000613,MAIL
25,55299,0.000002,0.000162,0.000333,0.387284,0.001133,7.542019,2.837305,MAIL
25,2742,0,0.000015,0.000196,0.009704,0.000504,1.038262,0.007422,MAIL
25,32232,0.000001,0.000326,0.066792,0.069584,0.097973,0.434774,0.009442,MAIL
25,3790,0.000135,0.000852,0.194497,0.739013,0.646892,7.871845,3.031165,MAIL
25,1342,0.000086,0.000204,0.000327,0.02637,0.071956,0.075229,0.001152,MAIL
25,59514,0.000001,0.000223,0.00585,0.015818,0.034768,0.042052,0.000302,MAIL
25,50850,0.000002,0.000177,0.001985,0.074167,0.153113,0.397783,0.009472,MAIL
25,23342,0.000063,0.00043,0.033794,0.395165,0.367756,4.942566,1.042629,MAIL
25,3322,0.000001,0.000038,0.000067,0.129641,0.000974,30.045493,3.395572,MAIL
25,4773,0.000018,0.000668,0.010264,0.031629,0.052227,0.160485,0.001694,MAIL
25,4586,0.000001,0.000003,0.000155,0.011415,0.000231,0.181005,0.00097,MAIL
25,2794,0.000001,0.00013,0.000358,0.029264,0.003246,1.750835,0.019139,MAIL
25,1569,0.000001,0.000107,0.000224,0.009986,0.000751,0.274748,0.00098,MAIL
25,1701,0.000025,0.000222,0.016294,0.040984,0.075591,0.127189,0.001988,MAIL
25,55541,0.000001,0.000232,0.000979,0.318796,0.394112,4.003204,0.747683,MAIL
25,2148,0,0.000333,0.006805,0.147426,0.264785,1.297957,0.068299,MAIL
25,54758,0.00001,0.000186,0.003697,0.121518,0.151036,1.708964,0.09901,MAIL
25,1144,0.000165,0.000395,0.088637,0.102765,0.171767,0.447392,0.014742,MAIL
25,1215,0.00001,0.000239,0.047251,1.685431,0.153913,40.015281,57.428662,MAIL
25,61571,0.000008,0.000411,0.024984,0.05193,0.032104,0.403153,0.01054,MAIL
25,1182,0.000001,0.000201,0.000232,0.006271,0.000433,0.235452,0.000689,MAIL
25,3970,0.000146,0.000259,0.010745,0.023632,0.052102,0.054032,0.000618,MAIL
25,34104,0,0.0003,0.011467,0.078572,0.09874,0.803425,0.024904,MAIL
25,3237,0.000115,0.000478,0.128295,1.100871,2.091874,5.749658,2.088364,MAIL
25,1125,0.000119,0.000984,0.129612,0.371356,0.459483,3.257545,0.528795,MAIL
25,4449,0.000002,0.000057,0.000079,0.003501,0.000143,0.151838,0.000175,MAIL
25,1926,0.000002,0.002286,0.050866,1.031173,0.784734,9.76663,4.52107,MAIL
25,4908,0.00019,0.000907,0.187994,7.633054,0.303466,60.033561,448.315535,MAIL
25,39486,0.000001,0.002981,0.01748,0.049353,0.076792,0.524926,0.004747,MAIL
25,1832,0.00022,0.000345,0.124769,0.245854,0.413019,0.968012,0.082102,MAIL
25,3482,0.000149,0.000816,0.834388,3.071642,1.852414,40.535448,69.84373,MAIL
25,1619,0.000001,0.00042,0.00053,0.01266,0.002036,0.286375,0.001348,MAIL
25,4523,0.000007,0.000366,0.000493,0.004698,0.000802,0.393766,0.000725,MAIL
25,1087,0.000001,0.000004,0.000106,0.006183,0.000194,0.165068,0.000324,MAIL
25,2930,0.000001,0.000334,0.001157,0.018953,0.002118,0.248301,0.001938,MAIL
25,4530,0.000001,0.000215,0.00395,0.036496,0.023545,1.8279,0.020403,MAIL
25,62878,0.000004,0.000144,0.000446,0.078736,0.153379,0.700317,0.02178,MAIL
25,1405,0.000119,0.000341,0.132381,0.164499,0.18319,1.13912,0.074296,MAIL
25,55469,0.000001,0.000212,0.000635,0.153428,0.142349,1.152819,0.086866,MAIL
80,49244,0.000025,0.000186,0.00513,0.630522,0.01414,20.782922,10.791031,WWW
80,50572,0.000111,0.000376,0.00407,1.886018,0.183035,31.988164,53.487127,WWW
80,49217,0.000001,0.000358,0.004594,0.837572,0.009472,20.294045,13.864804,WWW
80,33948,0.000001,0.000155,0.001064,0.060556,0.160638,0.171292,0.006975,WWW
80,48401,0.000222,0.000406,0.002388,0.06882,0.153131,0.170509,0.006552,WWW
80,51578,0.000025,0.000197,0.005495,0.723504,0.010887,19.762317,12.521801,WWW
80,57467,0.00018,0.001736,0.015273,0.072401,0.158459,0.269781,0.010021,WWW
80,35050,0.000236,0.00088,0.001914,0.037445,0.009973,0.178122,0.005384,WWW
80,52316,0.0001,0.000231,0.005266,1.409671,0.043622,25.919644,26.653941,WWW
80,38170,0.00018,0.000284,0.001477,0.107606,0.015657,0.758326,0.063365,WWW
80,42845,0.000163,0.000364,0.001419,0.03608,0.002724,0.177389,0.005411,WWW
80,41666,0.000215,0.000292,0.009499,0.261615,0.193286,1.749455,0.274059,WWW
80,53364,0.000105,0.000262,0.0047,0.068985,0.150451,0.227702,0.007749,WWW
80,1430,0.000162,0.000949,0.003091,0.051664,0.011622,0.312248,0.012105,WWW
80,49885,0.000116,0.000155,0.004245,0.422639,0.014478,11.609444,3.826345,WWW
